ROS Time,Behaviour
03:24: 52,Pausing
03:24: 57,Pausing
03:25: 12,Pausing
03:25: 17,Pausing
03:25: 20,Pausing
03:25: 25,Pausing
03:25: 56,Spinning
03:26: 01,Spinning
03:26: 09,Pausing
03:26: 14,Pausing
03:26: 51,Pausing
03:26: 56,Pausing
03:27: 08,Spinning
03:27: 13,Spinning
03:27: 20,Spinning
03:27: 25,Spinning
03:29: 17,Spinning
03:29: 22,Spinning
03:30: 18,Pausing
03:30: 23,Pausing
03:32: 08,Pausing
03:32: 13,Pausing
03:34: 38,Spinning
03:34: 43,Spinning
